current_rank,ticker,name,sector,2026-07-17 13:00__close,2026-07-17 13:00__next_4h_return,2026-07-16 12:30__close,2026-07-16 12:30__next_4h_return,2026-07-14 12:30__close,2026-07-14 12:30__next_4h_return,2026-07-13 12:30__close,2026-07-13 12:30__next_4h_return,2026-07-10 12:30__close,2026-07-10 12:30__next_4h_return,2026-07-07 12:30__close,2026-07-07 12:30__next_4h_return,2026-07-06 12:30__close,2026-07-06 12:30__next_4h_return,2026-07-02 12:30__close,2026-07-02 12:30__next_4h_return,2026-07-01 12:30__close,2026-07-01 12:30__next_4h_return,2026-06-30 12:30__close,2026-06-30 12:30__next_4h_return,2026-06-29 12:30__close,2026-06-29 12:30__next_4h_return,2026-06-26 12:30__close,2026-06-26 12:30__next_4h_return,2026-06-25 12:30__close,2026-06-25 12:30__next_4h_return,2026-06-24 12:30__close,2026-06-24 12:30__next_4h_return,2026-06-23 12:30__close,2026-06-23 12:30__next_4h_return,2026-06-22 12:30__close,2026-06-22 12:30__next_4h_return,2026-06-18 12:30__close,2026-06-18 12:30__next_4h_return,2026-06-17 12:30__close,2026-06-17 12:30__next_4h_return,2026-06-16 12:30__close,2026-06-16 12:30__next_4h_return,2026-06-15 12:30__close,2026-06-15 12:30__next_4h_return,2026-06-12 12:30__close,2026-06-12 12:30__next_4h_return,2026-06-11 12:30__close,2026-06-11 12:30__next_4h_return,2026-06-10 12:30__close,2026-06-10 12:30__next_4h_return,2026-06-09 12:30__close,2026-06-09 12:30__next_4h_return,2026-06-08 12:30__close,2026-06-08 12:30__next_4h_return,2026-06-05 12:30__close,2026-06-05 12:30__next_4h_return,2026-06-03 12:30__close,2026-06-03 12:30__next_4h_return,2026-06-02 12:30__close,2026-06-02 12:30__next_4h_return,2026-06-01 12:30__close,2026-06-01 12:30__next_4h_return,2026-05-29 12:30__close,2026-05-29 12:30__next_4h_return
104,ALKS,ALKERMES,Health Care,52.720001,,51.950001,0.01482194,51.619999,0.00639291,51.869999,-0.00481974,51.950001,-0.00153998,55.220001,-0.05921767,55.150002,0.00126925,54.570000,0.01062859,51.740002,0.05469652,52.389999,-0.01240689,52.529999,-0.00266514,55.139999,-0.04733406,52.860001,0.04313276,50.450001,0.04777007,48.060001,0.04972950,46.070000,0.04319516,44.919998,0.02560111,44.520000,0.00898468,44.090000,0.00975278,44.369999,-0.00631055,44.299999,0.00158014,44.939999,-0.01424121,43.849998,0.02485749,44.279999,-0.00971095,42.450001,0.04310949,42.794998,-0.00806162,42.750000,0.00105258,41.330002,0.03435756,42.270000,-0.02223795,42.189999,0.00189621
105,MORN,"Morningstar, Inc. - Common Stock",,172.479996,,173.960007,-0.00850777,170.619995,0.01957574,173.500000,-0.01659945,165.199997,0.05024215,171.059998,-0.03425699,166.419998,0.02788126,165.839996,0.00349736,161.929993,0.02414626,156.039993,0.03774673,155.770004,0.00173325,154.649994,0.00724222,141.800003,0.09062053,153.229996,-0.07459370,156.240005,-0.01926529,153.440002,0.01824819,153.600006,-0.00104169,164.231003,-0.06473197,172.500000,-0.04793621,173.149994,-0.00375394,175.100006,-0.01113656,177.035004,-0.01093003,186.059998,-0.04850583,184.619995,0.00779982,181.610001,0.01657394,185.679993,-0.02191939,180.669998,0.02773009,185.417999,-0.02560701,195.770004,-0.05287840,181.960007,0.07589578
106,INCY,Incyte,Health Care,117.250000,,116.650002,0.00514357,114.889999,0.01531903,114.239998,0.00568978,116.699997,-0.02107968,118.050003,-0.01143588,115.639999,0.02084057,116.849998,-0.01035515,113.820000,0.02662096,113.379997,0.00388078,114.669998,-0.01124968,113.760002,0.00799926,107.529999,0.05793735,108.489998,-0.00884873,104.419998,0.03897721,103.709999,0.00684600,98.245003,0.05562620,99.019997,-0.00782664,99.739998,-0.00721878,101.989998,-0.02206099,108.559998,-0.06051953,107.839996,0.00667658,105.389999,0.02324696,103.269997,0.02052873,100.629997,0.02623472,102.400002,-0.01728520,97.970001,0.04521793,92.220001,0.06235090,95.589996,-0.03525468,96.730003,-0.01178545
107,CG,The Carlyle Group Inc. - Common Stock,,46.070000,,46.650002,-0.01243305,45.480000,0.02572564,44.139999,0.03035798,44.720001,-0.01296963,44.020000,0.01590189,44.029999,-0.00022710,42.825001,0.02813772,42.330002,0.01169381,42.119999,0.00498583,40.525002,0.03935834,41.380001,-0.02066213,41.900002,-0.01241052,41.060001,0.02045789,42.910000,-0.04311347,44.560001,-0.03702875,44.790001,-0.00513507,45.689999,-0.01969792,46.840000,-0.02455169,46.244999,0.01286628,45.750000,0.01081965,44.560001,0.02670554,44.099998,0.01043091,45.130001,-0.02282302,43.590000,0.03532923,43.480000,0.00252990,42.230000,0.02959981,44.470001,-0.05037106,45.090000,-0.01375026,45.419998,-0.00726548
108,TEAM,Atlassian Corporation  - Class A Common Stock,,93.290001,,92.360001,0.01006929,89.129997,0.03623925,96.110001,-0.07262516,88.860001,0.08158902,88.389999,0.00531737,85.489998,0.03392211,83.830002,0.01980193,83.150002,0.00817799,77.790001,0.06890347,79.260002,-0.01854657,78.750000,0.00647622,74.680000,0.05449920,81.529999,-0.08401814,81.330002,0.00245908,79.879997,0.01815229,82.720001,-0.03433274,84.379997,-0.01967286,87.910004,-0.04015478,91.589996,-0.04017897,88.550003,0.03433081,89.209999,-0.00739823,91.459999,-0.02460092,95.580002,-0.04310528,97.910004,-0.02379738,99.500000,-0.01597986,101.480003,-0.01951126,109.029999,-0.06924696,115.875000,-0.05907228,107.570000,0.07720554
109,BTSG,BRIGHTSPRING HEALTH SERVICES INC,Health Care,70.690002,,68.224998,0.03613051,69.680000,-0.02088120,69.629997,0.00071812,71.440002,-0.02533602,70.169998,0.01809896,70.570000,-0.00566816,69.040001,0.02216105,69.849998,-0.01159624,69.760002,0.00129008,68.989998,0.01116110,68.820000,0.00247018,69.720001,-0.01290879,67.620003,0.03105587,66.820000,0.01197251,67.190002,-0.00550680,66.230003,0.01449493,64.379997,0.02873573,64.180000,0.00311619,64.059998,0.00187328,63.230000,0.01312665,63.080002,0.00237790,60.598999,0.04094132,61.020000,-0.00689939,59.220001,0.03039512,57.369999,0.03224685,60.889999,-0.05780917,59.349998,0.02594779,59.980000,-0.01050353,61.650002,-0.02708843
110,ATAI,ATAIBECKLEY INC,Health Care,7.220000,,7.145000,0.01049685,5.670000,0.26014109,4.970000,0.14084507,5.165000,-0.03775411,5.185000,-0.00385728,4.960000,0.04536290,5.200000,-0.04615385,4.870000,0.06776181,5.265000,-0.07502374,5.370000,-0.01955307,5.275000,0.01800948,4.580000,0.15174672,4.165000,0.09963986,4.085000,0.01958384,4.045000,0.00988875,4.055000,-0.00246609,4.075000,-0.00490798,4.145000,-0.01688782,3.840000,0.07942708,3.915000,-0.01915709,3.795000,0.03162055,3.775000,0.00529801,3.870000,-0.02454780,3.810000,0.01574803,3.945000,-0.03422053,4.530000,-0.12913907,4.805000,-0.05723205,4.810000,-0.00103950,4.525000,0.06298343
111,ACIW,ACI WORLDWIDE INC,Information Technology,58.070000,,58.680000,-0.01039536,55.139999,0.06420024,56.419998,-0.02268697,56.430000,-0.00017725,55.619999,0.01456313,55.930000,-0.00554266,54.930000,0.01820499,52.529999,0.04568820,50.299999,0.04433400,49.480000,0.01657233,49.200001,0.00569104,46.660000,0.05443637,46.419998,0.00517023,45.160000,0.02790075,42.900002,0.05268060,44.040001,-0.02588554,44.639999,-0.01344082,45.500000,-0.01890112,44.790001,0.01585173,45.230000,-0.00972803,44.349998,0.01984221,43.750000,0.01371424,42.630001,0.02627255,42.570000,0.00140947,42.810001,-0.00560619,41.570000,0.02982923,43.705002,-0.04885029,45.049999,-0.02985565,43.669998,0.03160067
112,TRVI,TREVI THERAPEUTICS INC,Health Care,19.070000,,17.370001,0.09786983,17.905001,-0.02987992,16.514999,0.08416604,17.840000,-0.07427136,19.490000,-0.08465880,17.945000,0.08609641,17.940001,0.00027865,17.600000,0.01931824,18.650000,-0.05630027,18.629999,0.00107359,18.090000,0.02985069,18.000000,0.00500000,17.530001,0.02681112,17.350000,0.01037470,17.700001,-0.01977407,17.200001,0.02906977,16.365000,0.05102359,15.410000,0.06197274,14.680000,0.04972752,14.210000,0.03307530,13.450000,0.05650558,13.410000,0.00298285,13.585000,-0.01288185,13.500000,0.00629630,13.330000,0.01275319,13.450000,-0.00892193,13.500000,-0.00370370,13.960000,-0.03295129,14.130000,-0.01203114
113,COGT,COGENT BIOSCIENCES INC,Health Care,39.080002,,37.939999,0.03004752,38.529999,-0.01531274,37.470001,0.02828924,38.880001,-0.03626543,40.005001,-0.02812148,39.439999,0.01432561,38.709999,0.01885818,38.490002,0.00571569,38.709999,-0.00568321,38.750000,-0.00103228,38.060001,0.01812924,37.990002,0.00184256,37.540001,0.01198724,36.299999,0.03415984,35.825001,0.01325884,34.520000,0.03780420,33.689999,0.02463642,33.080002,0.01844005,33.220001,-0.00421430,33.080002,0.00423213,32.605000,0.01456838,31.370001,0.03936879,31.969999,-0.01876753,31.170000,0.02566567,30.980000,0.00613299,32.250000,-0.03937984,32.759998,-0.01556771,34.830002,-0.05943164,34.990002,-0.00457273
114,ICLR,ICON plc - Ordinary Shares,,170.000000,,169.979996,0.00011768,168.210007,0.01052250,166.139999,0.01245942,167.949997,-0.01077701,168.750000,-0.00474076,170.710007,-0.01148150,173.009995,-0.01329396,175.110001,-0.01199250,173.809998,0.00747945,172.990005,0.00474012,170.089996,0.01704985,160.899994,0.05711624,157.899994,0.01899937,142.669998,0.10674982,140.809998,0.01320929,146.000000,-0.03554796,143.229996,0.01933955,143.470001,-0.00167286,147.729996,-0.02883636,146.210007,0.01039593,149.679993,-0.02318270,144.500000,0.03584770,151.669998,-0.04727367,152.210007,-0.00354779,149.500000,0.01812714,143.860001,0.03920478,137.684998,0.04484877,138.074997,-0.00282454,136.080002,0.01466046
115,RVMD,"Revolution Medicines, Inc. - Common Stock",,186.160004,,179.190002,0.03889727,184.960007,-0.03119596,183.970001,0.00538134,186.929993,-0.01583476,190.429993,-0.01837946,189.940002,0.00257971,189.149994,0.00417662,187.414993,0.00925754,187.279999,0.00072081,192.589996,-0.02757151,182.080002,0.05772185,178.080002,0.02246181,169.850006,0.04845449,169.500000,0.00206493,165.779999,0.02243938,162.964996,0.01727367,157.770004,0.03292763,156.699997,0.00682838,160.000000,-0.02062502,153.860001,0.03990640,149.220001,0.03109503,144.149994,0.03517175,149.800003,-0.03771702,148.580002,0.00821107,149.270004,-0.00462251,155.839996,-0.04215857,151.300003,0.03000656,163.800003,-0.07631257,157.580002,0.03947202
116,CVLT,COMMVAULT SYSTEMS INC,Information Technology,147.809998,,149.850006,-0.01361367,148.559998,0.00868341,148.600006,-0.00026923,150.580002,-0.01314913,153.869995,-0.02138164,150.050003,0.02545813,150.050003,0.00000000,147.070007,0.02026243,141.779999,0.03731138,144.270004,-0.01725934,139.729996,0.03249129,133.660004,0.04541368,130.835007,0.02159206,124.989998,0.04676381,125.930000,-0.00746448,130.059998,-0.03175456,127.000000,0.02409447,125.239998,0.01405303,127.410004,-0.01703168,127.690002,-0.00219280,126.820000,0.00686013,125.290001,0.01221166,121.849998,0.02823146,122.110001,-0.00212925,118.669998,0.02898798,120.940002,-0.01876967,122.000000,-0.00868851,122.389999,-0.00318653,118.849998,0.02978545
117,XMTR,XOMETRY INC CLASS A,Industrials,98.540001,,96.349998,0.02272966,97.220001,-0.00894881,96.705002,0.00532546,95.870003,0.00870970,93.110001,0.02964238,94.250000,-0.01209548,91.720001,0.02758394,95.790001,-0.04248878,96.480003,-0.00715176,94.239998,0.02376915,94.330002,-0.00095414,92.410004,0.02077695,91.769997,0.00697403,91.779999,-0.00010898,91.449997,0.00360855,93.290001,-0.01972349,88.860001,0.04985370,85.959999,0.03373665,87.040001,-0.01240811,86.955002,0.00097751,86.070000,0.01028235,82.349998,0.04517307,81.029999,0.01629025,82.239998,-0.01471302,80.540001,0.02110749,82.279999,-0.02114728,84.945000,-0.03137325,95.190002,-0.10762687,95.290001,-0.00104942
118,DOCU,"DocuSign, Inc. - Common Stock",,52.740002,,53.400002,-0.01235955,49.380001,0.08140950,49.880001,-0.01002406,49.180000,0.01423345,47.240002,0.04106685,46.910000,0.00703479,45.764999,0.02501914,46.020000,-0.00554109,44.439999,0.03555358,45.029999,-0.01310238,45.174999,-0.00320974,42.470001,0.06369197,44.250000,-0.04022597,42.680000,0.03678538,42.700001,-0.00046841,43.459999,-0.01748730,42.595299,0.02030036,44.450001,-0.04172558,44.200001,0.00565611,45.029999,-0.01843211,44.544998,0.01088789,45.130001,-0.01296262,45.080002,0.00110912,46.160000,-0.02339684,47.250000,-0.02306878,52.419998,-0.09862644,55.119999,-0.04898405,56.939999,-0.03196347,52.529999,0.08395203
119,MEDP,"Medpace Holdings, Inc. - Common Stock",,537.729980,,537.940002,-0.00039042,536.044983,0.00353519,529.900024,0.01159645,537.969971,-0.01500074,546.140015,-0.01495961,565.070007,-0.03350026,556.700012,0.01503502,543.419983,0.02443787,529.799988,0.02570781,535.140015,-0.00997875,525.979980,0.01741518,519.919983,0.01165563,512.799988,0.01388455,473.559998,0.08286171,455.700012,0.03919242,460.119995,-0.00960615,457.299988,0.00616665,461.640015,-0.00940132,467.500000,-0.01253473,467.429993,0.00014977,475.109985,-0.01616466,465.549988,0.02053485,466.570007,-0.00218621,457.769989,0.01922367,454.489990,0.00721688,450.687500,0.00843709,445.790009,0.01098609,451.230011,-0.01205594,447.230011,0.00894394
120,ZBRA,Zebra Technologies,Information Technology,267.399994,,265.010010,0.00901847,260.054993,0.01905373,266.750000,-0.02509843,272.380005,-0.02066967,264.809998,0.02858656,270.269989,-0.02020199,267.170013,0.01160301,267.945007,-0.00289236,263.260010,0.01779608,255.759995,0.02932443,251.500000,0.01693835,243.410004,0.03323609,247.960007,-0.01834975,237.759995,0.04290046,245.550003,-0.03172473,235.690002,0.04183462,233.039993,0.01137148,237.369995,-0.01824157,239.919998,-0.01062856,228.380005,0.05052979,222.369995,0.02702707,216.649994,0.02640204,234.289993,-0.07529130,233.059998,0.00527759,232.119995,0.00404964,249.429993,-0.06939822,254.429993,-0.01965177,250.024994,0.01761823,243.729996,0.02582775
121,PCTY,Paylocity Holding Corporation - Common Stock,,126.000000,,126.860001,-0.00677913,123.080002,0.03071172,124.580002,-0.01204046,118.529999,0.05104196,118.809998,-0.00235670,113.809998,0.04393287,115.139999,-0.01155116,111.360001,0.03394395,104.510002,0.06554396,105.750000,-0.01172575,106.410004,-0.00620246,100.410004,0.05975500,103.815002,-0.03279871,100.860001,0.02929805,99.500000,0.01366835,101.128998,-0.01610812,100.449997,0.00675959,104.320000,-0.03709742,106.830002,-0.02349529,108.800003,-0.01810663,108.199997,0.00554534,111.690002,-0.03124725,113.110001,-0.01255414,112.110001,0.00891981,113.480003,-0.01207263,112.709999,0.00683173,117.879997,-0.04385814,122.500000,-0.03771431,114.860001,0.06651575
122,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,44.290001,,44.080002,0.00476404,45.970001,-0.04111375,43.660000,0.05290886,47.064999,-0.07234673,44.459999,0.05859199,44.314999,0.00327203,44.180000,0.00305566,43.430000,0.01726917,47.009998,-0.07615397,46.540001,0.01009878,44.884998,0.03687207,44.799999,0.00189730,42.119999,0.06362773,36.180000,0.16417908,36.680000,-0.01363141,24.450001,0.50020444,24.420000,0.00122854,24.150000,0.01118012,23.770000,0.01598654,24.740000,-0.03920776,24.110001,0.02613019,23.230000,0.03788209,22.950001,0.01220039,23.030001,-0.00347373,23.549999,-0.02208060,23.580000,-0.00127231,22.870001,0.03104499,24.049999,-0.04906437,24.190001,-0.00578760
123,GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,7.290000,,7.120000,0.02387640,6.650000,0.07067669,6.650000,0.00000000,6.805000,-0.02277737,7.025000,-0.03131673,6.920000,0.01517341,6.580000,0.05167173,6.455000,0.01936483,6.610000,-0.02344932,6.645000,-0.00526712,6.860000,-0.03134111,6.435000,0.06604507,6.290000,0.02305246,5.895000,0.06700594,5.961000,-0.01107197,6.210000,-0.04009662,6.160000,0.00811688,6.310000,-0.02377179,6.600000,-0.04393939,6.395000,0.03205629,6.000000,0.06583333,5.865000,0.02301790,5.890000,-0.00424448,5.790000,0.01727116,5.720000,0.01223776,5.810000,-0.01549053,5.905000,-0.01608806,5.955000,-0.00839631,6.095000,-0.02296965
124,CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,83.860001,,83.900002,-0.00047677,83.709999,0.00226978,83.660103,0.00059641,83.589996,0.00083870,83.529999,0.00071827,42.009998,0.98833618,42.209999,-0.00473824,38.669998,0.09154386,37.404999,0.03381898,36.939999,0.01258798,36.639999,0.00818777,35.005001,0.04670755,36.189999,-0.03274380,35.891998,0.00830271,35.384998,0.01432811,35.810001,-0.01186828,35.709999,0.00280039,35.020000,0.01970300,35.119999,-0.00284735,34.459999,0.01915264,33.509998,0.02834978,34.320000,-0.02360146,35.009998,-0.01970860,33.459999,0.04632394,32.904999,0.01686674,33.070000,-0.00498945,32.680000,0.01193390,34.500000,-0.05275362,35.529999,-0.02898956
125,XRAY,DENTSPLY SIRONA INC,Health Care,14.050000,,13.855000,0.01407434,12.705000,0.09051555,12.770000,-0.00509005,12.255000,0.04202366,12.190000,0.00533224,12.310000,-0.00974817,11.650000,0.05665236,11.100000,0.04954955,10.610000,0.04618285,10.820000,-0.01940850,11.015000,-0.01770313,10.780000,0.02179963,10.510000,0.02568982,10.180000,0.03241650,10.140000,0.00394477,10.315000,-0.01696558,10.025000,0.02892768,10.440000,-0.03975096,10.130000,0.03060217,10.090000,0.00396432,10.140000,-0.00493097,10.033000,0.01066481,10.465000,-0.04128046,10.255000,0.02047782,10.005000,0.02498751,9.645000,0.03732504,9.835000,-0.01931876,10.030000,-0.01944167,10.450000,-0.04019139
126,ROST,Ross Stores,Consumer Discretionary,233.460007,,232.710007,0.00322290,220.889999,0.05351083,219.434006,0.00663522,222.899994,-0.01554952,214.710007,0.03814441,211.410004,0.01560949,213.380005,-0.00923236,211.929993,0.00684194,212.809998,-0.00413517,208.789993,0.01925382,213.139999,-0.02040915,215.259995,-0.00984854,228.559998,-0.05819042,229.029999,-0.00205214,236.910004,-0.03326160,232.789993,0.01769840,233.210007,-0.00180101,234.479996,-0.00541619,236.779999,-0.00971367,240.119995,-0.01390970,239.020004,0.00460209,231.809998,0.03110308,229.399994,0.01050568,227.300003,0.00923885,230.339996,-0.01319785,232.639999,-0.00988653,223.809998,0.03945311,224.059998,-0.00111577,231.720001,-0.03305715
127,LASR,NLIGHT INC,Information Technology,69.250000,,65.709999,0.05387309,71.470001,-0.08059328,68.849998,0.03805378,72.004997,-0.04381639,59.029999,0.21980346,65.190002,-0.09449306,63.250000,0.03067197,66.949997,-0.05526508,69.580002,-0.03779829,65.040001,0.06980321,61.134998,0.06387508,62.439999,-0.02090008,63.849998,-0.02208299,66.394997,-0.03833119,65.199997,0.01832822,64.720001,0.00741650,64.510002,0.00325529,66.254997,-0.02633756,69.620003,-0.04833390,69.610001,0.00014369,70.199997,-0.00840450,62.680000,0.11997443,63.439999,-0.01197981,66.739998,-0.04944560,65.875000,0.01313090,76.370003,-0.13742311,76.349998,0.00026202,70.614998,0.08121504,74.129997,-0.04741669
128,EXPE,Expedia Group,Consumer Discretionary,268.769989,,271.075012,-0.00850327,266.399994,0.01754887,265.640015,0.00286094,270.820007,-0.01912707,270.049988,0.00285139,266.799988,0.01218141,268.630005,-0.00681241,264.649994,0.01503877,255.990005,0.03382940,265.290009,-0.03505599,262.679993,0.00993611,250.880005,0.04703439,262.190002,-0.04313664,245.089996,0.06977031,238.039993,0.02961688,240.800003,-0.01146184,239.509995,0.00538603,243.589996,-0.01674946,236.979996,0.02789265,224.800003,0.05418146,224.740005,0.00026697,218.940002,0.02649129,231.039993,-0.05237185,225.929993,0.02261763,228.830002,-0.01267320,225.279999,0.01575818,226.395004,-0.00492504,228.360001,-0.00860482,225.750000,0.01156147
129,GTLB,GitLab Inc. - Class A Common Stock,,32.720001,,31.754999,0.03038898,32.980000,-0.03714375,33.480000,-0.01493429,32.430000,0.03237743,32.570000,-0.00429843,32.860001,-0.00882535,32.070000,0.02463365,31.530001,0.01712651,30.520000,0.03309309,29.879999,0.02141904,29.084999,0.02733368,27.459999,0.05917699,28.280001,-0.02899583,26.990000,0.04779552,25.820000,0.04531371,26.570000,-0.02822732,26.465000,0.00396750,27.799999,-0.04802155,28.299999,-0.01766785,27.785000,0.01853514,28.400000,-0.02165493,28.514999,-0.00403293,30.309999,-0.05922138,31.090000,-0.02508849,31.129999,-0.00128490,30.959999,0.00549096,31.834999,-0.02748547,33.785000,-0.05771795,31.059999,0.08773345
130,CORT,Corcept Therapeutics Incorporated - Common Stock,,90.519997,,89.720001,0.00891658,90.540001,-0.00905677,85.860001,0.05450734,91.834999,-0.06506232,94.040001,-0.02344749,91.599998,0.02663759,90.239998,0.01507092,88.480003,0.01989144,86.919998,0.01794760,87.879997,-0.01092398,87.360001,0.00595234,84.699997,0.03140501,81.589996,0.03811743,79.870003,0.02153491,79.709999,0.00200733,79.919998,-0.00262762,81.665001,-0.02136782,83.730003,-0.02466263,83.120003,0.00733879,82.940002,0.00217026,83.269997,-0.00396295,78.089996,0.06633373,77.459999,0.00813319,73.309998,0.05660894,72.595001,0.00984912,72.650002,-0.00075707,71.216003,0.02013591,70.470001,0.01058609,69.510002,0.01381095
131,MDLN,Medline Inc. - Class A common stock,,39.790001,,41.130001,-0.03257962,38.669998,0.06361529,40.580002,-0.04706762,41.049999,-0.01144938,43.009998,-0.04557078,42.759998,0.00584659,43.189999,-0.00995603,41.759998,0.03424332,39.415001,0.05949504,39.619999,-0.00517410,38.820000,0.02060791,37.810001,0.02671248,36.035000,0.04925769,35.290001,0.02111077,34.709999,0.01670994,35.889999,-0.03287824,36.419998,-0.01455242,37.095001,-0.01819660,37.349998,-0.00682723,36.599998,0.02049180,37.110001,-0.01374301,36.529999,0.01587742,36.009998,0.01444046,33.799999,0.06538459,33.590000,0.00625183,34.450001,-0.02496374,33.189999,0.03796330,35.770000,-0.07212751,36.529999,-0.02080479
132,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,102.199997,,99.769997,0.02435602,100.879997,-0.01100317,99.639999,0.01244478,96.160004,0.03618963,98.820000,-0.02691759,98.919998,-0.00101090,98.529999,0.00395818,98.410004,0.00121934,95.199997,0.03371856,93.489998,0.01829072,92.110001,0.01498205,90.425003,0.01863420,90.110001,0.00349575,89.199997,0.01020184,89.330002,-0.00145533,90.790001,-0.01608106,90.389999,0.00442529,89.660004,0.00814181,90.059998,-0.00444142,89.019997,0.01168278,90.470001,-0.01602746,88.559998,0.02156733,88.070000,0.00556373,86.889999,0.01358040,87.730003,-0.00957488,86.889999,0.00966744,89.300003,-0.02698773,91.070000,-0.01943557,90.790001,0.00308403
133,SLM,SLM Corporation - Common Stock,,25.340000,,25.600000,-0.01015625,25.520000,0.00313480,24.889999,0.02531141,24.950001,-0.00240489,25.084999,-0.00538162,25.530001,-0.01743055,25.594999,-0.00253948,25.670000,-0.00292174,25.905001,-0.00907165,26.100000,-0.00747123,25.469999,0.02473502,24.620001,0.03452469,23.850000,0.03228516,23.250000,0.02580645,22.840000,0.01795096,23.020000,-0.00781929,22.955000,0.00283163,22.445000,0.02272221,21.930000,0.02348381,22.360001,-0.01923081,22.150000,0.00948086,21.299999,0.03990615,23.055000,-0.07612236,22.389999,0.02970081,22.379999,0.00044683,21.620001,0.03515254,22.049999,-0.01950104,22.075001,-0.00113259,22.110001,-0.00158299
